,Unnamed: 0,Name,Position,Age,Team_from,League_from,Team_to,League_to,Season,Market_value,Transfer_fee,Position_general
3009,3089,Charlie Adam,Central Midfield,26,Liverpool,Premier League,Stoke City,Premier League,13,8.0,6.2,2
3010,3090,Gregory van der Wiel,Right-Back,24,AFC Ajax,Eredivisie League(Nederland),Paris SG,French Ligue 1,13,9.0,6.0,3
3011,3091,Stéphane Mbia,Defensive Midfield,26,Marseille,French Ligue 1,QPR,Premier League,13,9.0,6.0,2
3012,3092,Rasmus Elm,Defensive Midfield,24,AZ Alkmaar,Eredivisie League(Nederland),CSKA Moscow,Premier League,13,8.0,6.0,2
3013,3093,Aly Cissokho,Left-Back,24,Olympique Lyon,French Ligue 1,Valencia CF,LaLiga,13,7.0,6.0,3
3014,3094,Vágner Love,Centre-Forward,28,Flamengo,Italy Serie A,CSKA Moscow,Premier League,13,6.5,6.0,1
3015,3095,Iván Ramis,Centre-Back,27,RCD Mallorca,LaLiga,Wigan,Premier League,13,6.0,6.0,3
3016,3096,Wálter Montillo,Attacking Midfield,28,Cruzeiro,Italy Serie A,Santos FC,Italy Serie A,13,5.0,6.0,2
3017,3097,Modibo Maïga,Centre-Forward,24,FC Sochaux,French Ligue 1,West Ham,Premier League,13,5.0,6.0,1
3018,3098,Luc Castaignos,Centre-Forward,19,Inter,Italy Serie A,FC Twente,Eredivisie League(Nederland),13,4.5,6.0,1
3019,3099,Alex,Attacking Midfield,30,Corinthians,Italy Serie A,Al Gharafa,Stars League,13,3.5,6.0,2
3020,3101,Danny Graham,Centre-Forward,27,Swansea,Premier League,Sunderland,Premier League,13,2.9,5.8,1
3021,3102,André,Centre-Forward,21,Dynamo Kyiv,Premier League,Atlético-MG,Italy Serie A,13,2.5,5.8,1
3022,3103,Steven Pienaar,Left Winger,30,Spurs,Premier League,Everton,Premier League,13,7.0,5.75,1
3023,3104,Elkeson,Centre-Forward,23,Botafogo,Italy Serie A,GZ Evergrande,Super League Greece,13,3.0,5.7,1
3024,3105,Marquinhos,Centre-Back,18,Corinthians,Italy Serie A,AS Roma,Italy Serie A,13,0.75,5.7,3
3025,3106,Julian Schieber,Centre-Forward,23,VfB Stuttgart,German Bundesliga,Bor. Dortmund,German Bundesliga,13,8.0,5.5,1
3026,3107,Eren Derdiyok,Centre-Forward,24,Bay. Leverkusen,German Bundesliga,TSG Hoffenheim,German Bundesliga,13,7.5,5.5,1
3027,3108,Dusan Tadic,Attacking Midfield,23,FC Groningen,Eredivisie League(Nederland),FC Twente,Eredivisie League(Nederland),13,7.5,5.5,2
3028,3109,Eljero Elia,Left Winger,25,Juventus,Italy Serie A,Werder Bremen,German Bundesliga,13,5.0,5.5,1
3029,3110,Ángelo Henríquez,Centre-Forward,18,U. de Chile,LaLiga,Man Utd,Premier League,13,0.15,5.5,1
3030,3111,Ewerton,Centre-Back,23,Coimbra-MG,Brazil,Anzhi,Premier League,13,5.5,5.4,3
3031,3112,Wallace Oliveira,Right-Back,18,Fluminense,Italy Serie A,Chelsea,Premier League,13,2.0,5.4,3
3032,3113,Ezequiel Schelotto,Right-Back,23,Atalanta,Italy Serie A,Inter,Italy Serie A,13,6.5,5.3,3
3033,3114,Maicosuel,Left Winger,26,Botafogo,Italy Serie A,Udinese Calcio,Italy Serie A,13,2.5,5.3,1
3035,3116,Marko Livaja,Centre-Forward,19,Inter,Italy Serie A,Atalanta,Italy Serie A,13,1.8,5.05,1
3036,3117,Burak Yilmaz,Centre-Forward,27,Trabzonspor,Turkish Super Lig,Galatasaray,Turkish Super Lig,13,12.0,5.0,1
3037,3118,Dimitar Berbatov,Centre-Forward,31,Man Utd,Premier League,Fulham,Premier League,13,11.5,5.0,1
3038,3119,Antonio Cassano,Second Striker,30,AC Milan,Italy Serie A,Inter,Italy Serie A,13,10.0,5.0,1
3039,3120,Bruno César,Left Midfield,24,Benfica,LaLiga,Ahli,English League Championship,13,9.0,5.0,2
3040,3121,Lassana Diarra,Defensive Midfield,27,Real Madrid,LaLiga,Anzhi,Premier League,13,8.0,5.0,2
3041,3122,Dedé,Centre-Back,24,Vasco da Gama,Italy Serie A,Cruzeiro,Italy Serie A,13,7.5,5.0,3
3042,3123,Paulinho,Central Midfield,24,Coimbra-MG,Brazil,Corinthians,Italy Serie A,13,7.5,5.0,2
3043,3124,Marko Devic,Centre-Forward,28,Metalist,Premier League,Shakhtar D.,Premier League,13,7.0,5.0,1
3044,3125,Youssef El Arabi,Centre-Forward,25,Hilal,English League Championship,Granada CF,LaLiga,13,6.5,5.0,1
3045,3126,Germán Denis,Centre-Forward,30,Udinese Calcio,Italy Serie A,Atalanta,Italy Serie A,13,5.5,5.0,1
3046,3127,Alain Traoré,Attacking Midfield,23,AJ Auxerre,Ligue 2,FC Lorient,French Ligue 1,13,5.0,5.0,2
3047,3128,Ben Foster,Goalkeeper,29,Birmingham,English League Championship,West Brom,Premier League,13,5.0,5.0,4
3048,3129,Daniel Congré,Centre-Back,27,Toulouse,French Ligue 1,Montpellier,French Ligue 1,13,4.5,5.0,3
3049,3130,Dame N'Doye,Centre-Forward,27,FC Copenhagen,Denmark Superliga,Loko Moscow,Premier League,13,4.5,5.0,1
3050,3131,Domagoj Vida,Centre-Back,23,Dinamo Zagreb,Croatian First Football League,Dynamo Kyiv,Premier League,13,4.0,5.0,3
3051,3132,Iván Marcano,Centre-Back,25,Villarreal CF,LaLiga2,Rubin Kazan,Premier League,13,3.75,5.0,3
3052,3133,Alexander Büttner,Left-Back,23,Vitesse,Eredivisie League(Nederland),Man Utd,Premier League,13,3.0,5.0,3
3053,3134,Leandro Castán,Centre-Back,25,Corinthians,Italy Serie A,AS Roma,Italy Serie A,13,2.5,5.0,3
3054,3136,Naldo,Centre-Back,29,Werder Bremen,German Bundesliga,VfL Wolfsburg,German Bundesliga,13,2.4,4.8,3
3055,3137,Dante,Centre-Back,28,Bor. M'gladbach,German Bundesliga,Bayern Munich ,German Bundesliga,13,8.0,4.7,3
3056,3138,Alfred N'Diaye,Defensive Midfield,22,Bursaspor,Turkish Super Lig,Sunderland,Premier League,13,3.8,4.7,2
3057,3139,Junior Fernandes,Left Winger,24,U. de Chile,LaLiga,Bay. Leverkusen,German Bundesliga,13,0.8,4.7,1
3058,3140,Salvatore Bocchetti,Centre-Back,26,Rubin Kazan,Premier League,Spartak Moscow,Premier League,13,13.0,4.5,3
3059,3141,Federico Balzaretti,Left-Back,30,US Palermo,Italy Serie A,AS Roma,Italy Serie A,13,8.5,4.5,3
3060,3142,Jonathan Biabiany,Right Winger,24,Sampdoria,Italy Serie A,Parma,Italy Serie A,13,8.0,4.5,1
3061,3143,Mehmet Topal,Defensive Midfield,26,Valencia CF,LaLiga,Fenerbahce,Turkish Super Lig,13,8.0,4.5,2
3062,3144,Giovanni Moreno,Attacking Midfield,26,Racing Club,Argentina,SH Shenhua,Super League Greece,13,4.5,4.5,2
3063,3145,Fernandinho,Left Winger,26,Desp. Brasil,Brazil,Al-Jazira,UAE Gulf League,13,1.0,4.5,1
3064,3146,Bryan Oviedo,Left-Back,22,FC Copenhagen,Denmark Superliga,Everton,Premier League,13,0.8,4.5,3
3065,3147,Steven Nzonzi,Defensive Midfield,23,Blackburn,English League Championship,Stoke City,Premier League,13,4.5,4.4,2
3066,3148,Hanchao Yu,Left Winger,25,Liaoning FC,Super League Greece,DL Yifang,Super League Greece,13,0.25,4.3,1
3067,3149,Youssef Msakni,Left Winger,22,Esperance,French Ligue 1,Al Duhail,Stars League,13,2.75,4.25,1
3068,3150,Nenad Tomovic,Centre-Back,25,Genoa,Italy Serie A,Fiorentina,Italy Serie A,13,1.3,4.2,3
3069,3151,Luciano Narsingh,Right Winger,21,Heerenveen,Eredivisie League(Nederland),PSV Eindhoven,Eredivisie League(Nederland),13,7.0,4.1,1
3070,3152,Lima,Centre-Forward,29,Braga,LaLiga,Benfica,LaLiga,13,8.0,4.0,1
3071,3153,Oussama Assaidi,Left Winger,24,Heerenveen,Eredivisie League(Nederland),Liverpool,Premier League,13,7.0,4.0,1
3072,3154,Ciro Immobile,Centre-Forward,22,Juventus,Italy Serie A,Genoa,Italy Serie A,13,6.5,4.0,1
3073,3155,Emmanuel Mayuka,Centre-Forward,21,BSC Young Boys,Super League Greece,Southampton,Premier League,13,6.0,4.0,1
3074,3156,Petr Jiracek,Central Midfield,26,VfL Wolfsburg,German Bundesliga,Hamburger SV,German Bundesliga,13,6.0,4.0,2
3075,3157,Issiar Dia,Right Winger,25,Fenerbahce,Turkish Super Lig,Al Duhail,Stars League,13,5.0,4.0,1
3076,3158,Delvin N'Dinga,Defensive Midfield,24,AJ Auxerre,Ligue 2,Monaco,Ligue 2,13,5.0,4.0,2
3077,3159,Niklas Moisander,Centre-Back,26,AZ Alkmaar,Eredivisie League(Nederland),AFC Ajax,Eredivisie League(Nederland),13,5.0,4.0,3
3078,3160,Richmond Boakye,Centre-Forward,19,Genoa,Italy Serie A,Juventus,Italy Serie A,13,5.0,4.0,1
3079,3161,Chinedu Obasi,Right Winger,26,TSG Hoffenheim,German Bundesliga,FC Schalke 04,German Bundesliga,13,4.5,4.0,1
3080,3162,Benjamin Corgnet,Attacking Midfield,25,Dijon,Ligue 2,FC Lorient,French Ligue 1,13,4.5,4.0,2
3081,3163,Samba Diakité,Defensive Midfield,23,AS Nancy,French Ligue 1,QPR,Premier League,13,4.5,4.0,2
3082,3164,Emmanuel Rivière,Centre-Forward,22,Toulouse,French Ligue 1,Monaco,Ligue 2,13,4.5,4.0,1
3083,3165,Romain Hamouma,Right Winger,25,SM Caen,Ligue 2,Saint-Étienne,French Ligue 1,13,4.5,4.0,1
3084,3166,Francesco Acerbi,Centre-Back,24,Chievo Verona,Italy Serie A,AC Milan,Italy Serie A,13,4.5,4.0,3
3085,3167,Milan Badelj,Defensive Midfield,23,Dinamo Zagreb,Croatian First Football League,Hamburger SV,German Bundesliga,13,4.5,4.0,2
3086,3168,Vladislav Ignatjev,Right Midfield,25,Loko Moscow,Premier League,Krasnodar,Premier League,13,4.0,4.0,2
3087,3169,Francesco Acerbi,Centre-Back,24,AC Milan,Italy Serie A,Genoa,Italy Serie A,13,4.0,4.0,3
3088,3170,Willian,Centre-Forward,25,Coimbra-MG,Brazil,Metalist,Premier League,13,3.0,4.0,1
3089,3171,David Abraham,Centre-Back,26,Getafe CF,LaLiga,TSG Hoffenheim,German Bundesliga,13,3.0,4.0,3
3090,3172,Geoffrey Kondogbia,Central Midfield,19,Lens,Ligue 2,Sevilla FC,LaLiga,13,3.0,4.0,2
3092,3174,Sadio Diallo,Attacking Midfield,21,SC Bastia,French Ligue 1,Stade Rennais,French Ligue 1,13,2.5,4.0,2
3093,3175,Ibrahima Baldé,Centre-Forward,23,CA Osasuna,LaLiga,Kuban Krasnodar,Premier League,13,2.5,4.0,1
3094,3176,Gabriel Silva,Left-Back,21,Granada CF,LaLiga,Udinese Calcio,Italy Serie A,13,2.5,4.0,3
3095,3177,Marcos Rojo,Centre-Back,22,Spartak Moscow,Premier League,Sporting CP,LaLiga,13,2.0,4.0,3
3096,3178,Valentín Viola,Left Winger,20,Racing Club,Argentina,Sporting CP,LaLiga,13,1.4,4.0,1
3097,3179,Ismaily,Left-Back,23,Braga,LaLiga,Shakhtar D.,Premier League,13,1.3,4.0,3
3098,3180,Andrey Eshchenko,Right-Back,28,Loko Moscow,Premier League,Anzhi,Premier League,13,1.2,4.0,3
3099,3181,Sadio Mané,Left Winger,20,FC Metz,French Ligue 1,RB Salzburg,German Bundesliga,13,0.5,4.0,1
3100,3182,Arouna Koné,Centre-Forward,28,Levante UD,LaLiga,Wigan,Premier League,13,7.0,3.8,1
3101,3183,Ron Vlaar,Centre-Back,27,Feyenoord,Eredivisie League(Nederland),Aston Villa,Premier League,13,6.0,3.8,3
3102,3184,Bakary Sako,Left Winger,24,Saint-Étienne,French Ligue 1,Wolves,English League Championship,13,5.0,3.8,1
3103,3185,Nicola Leali,Goalkeeper,19,Brescia,Italy Serie B,Juventus,Italy Serie A,13,3.5,3.8,4
3104,3186,Leon Best,Centre-Forward,25,Newcastle,Premier League,Blackburn,English League Championship,13,3.0,3.8,1
3105,3187,Adrian Mariappa,Centre-Back,25,Watford,English League Championship,Reading,Premier League,13,2.0,3.8,3
3106,3188,Jack Butland,Goalkeeper,19,Birmingham,English League Championship,Stoke City,Premier League,13,1.0,3.8,4
3107,3189,Alexis Rolín,Centre-Back,23,Nacional,LaLiga,Catania,Italy Serie A,13,0.9,3.8,3
3108,3190,Maicon,Right-Back,31,Inter,Italy Serie A,Man City,Premier League,13,14.5,3.75,3
3109,3191,Junior Hoilett,Left Winger,22,Blackburn,English League Championship,QPR,Premier League,13,9.0,3.75,1
3110,3192,Hasan Ali Kaldirim,Left-Back,22,Kayserispor,Turkish Super Lig,Fenerbahce,Turkish Super Lig,13,4.0,3.75,3
3111,3193,Michael Bradley,Central Midfield,24,Chievo Verona,Italy Serie A,AS Roma,Italy Serie A,13,3.5,3.75,2
3112,3194,Matthew Lowton,Right-Back,23,Sheffield Utd.,French Ligue 1,Aston Villa,Premier League,13,3.5,3.75,3
3113,3195,Josef,Defensive Midfield,23,FC Porto,LaLiga,Grêmio,Italy Serie A,13,2.5,3.75,2
3114,3196,João Pereira,Right-Back,28,Sporting CP,LaLiga,Valencia CF,LaLiga,13,10.5,3.7,3
3115,3197,Ante Vukusic,Centre-Forward,21,Hajduk Split,Croatian First Football League,Pescara,Italy Serie A,13,5.0,3.7,1
3116,3198,Jirès Kembo-Ekoko,Left Winger,24,Stade Rennais,French Ligue 1,Al-Ain FC,UAE Gulf League,13,4.0,3.7,1
3117,3199,Jonathas,Centre-Forward,23,Brescia,Italy Serie B,Pescara,Italy Serie A,13,2.0,3.7,1
3118,3200,Luís Neto,Centre-Back,24,Nacional,LaLiga,Siena,Italy Serie A,13,3.0,3.65,3
3119,3201,Andrea Rossi,Left-Back,25,Siena,Italy Serie A,Parma,Italy Serie A,13,0.3,3.6,3
3120,3202,Barreto,Second Striker,27,Udinese Calcio,Italy Serie A,Torino,Italy Serie A,13,2.0,3.55,1
3121,3203,Nigel de Jong,Defensive Midfield,27,Man City,Premier League,AC Milan,Italy Serie A,13,13.0,3.5,2
3122,3204,Emiliano Insúa,Left-Back,24,Sporting CP,LaLiga,Atlético Madrid,LaLiga,13,10.0,3.5,3
3123,3205,Sokratis,Centre-Back,24,Genoa,Italy Serie A,Werder Bremen,German Bundesliga,13,10.0,3.5,3
3124,3206,Diego López,Goalkeeper,30,Villarreal CF,LaLiga2,Sevilla FC,LaLiga,13,8.0,3.5,4
3125,3207,Zvjezdan Misimovic,Attacking Midfield,30,Dinamo Moscow,Premier League,BJ Renhe,Super League Greece,13,6.5,3.5,2
3126,3208,Fernando Gago,Defensive Midfield,26,Real Madrid,LaLiga,Valencia CF,LaLiga,13,6.5,3.5,2
3127,3209,Anthony Mounier,Left Winger,24,OGC Nice,French Ligue 1,Montpellier,French Ligue 1,13,6.0,3.5,1
3128,3210,Paolo Guerrero,Centre-Forward,28,Hamburger SV,German Bundesliga,Corinthians,Italy Serie A,13,6.0,3.5,1
3129,3211,Artjoms Rudnevs,Centre-Forward,24,Lech Poznan,Ekstraklasa(Polish),Hamburger SV,German Bundesliga,13,5.5,3.5,1
3130,3212,Hamit Altintop,Central Midfield,29,Real Madrid,LaLiga,Galatasaray,Turkish Super Lig,13,5.0,3.5,2
3131,3213,Mattia Cassani,Right-Back,28,US Palermo,Italy Serie A,Fiorentina,Italy Serie A,13,4.5,3.5,3
3132,3214,Marquinho,Left Midfield,26,Fluminense,Italy Serie A,AS Roma,Italy Serie A,13,4.5,3.5,2
3133,3215,Éder,Second Striker,25,RC Cesena,Italy Serie B,Sampdoria,Italy Serie A,13,4.0,3.5,1
3134,3216,Razak Boukari,Right Winger,25,Stade Rennais,French Ligue 1,Wolves,English League Championship,13,3.5,3.5,1
3135,3217,Gareth Bale,Right Winger,24,Spurs,Premier League,Real Madrid,LaLiga,14,65.0,101.0,1
3136,3218,Neymar,Left Winger,21,Santos FC,Italy Serie A,FC Barcelona,LaLiga,14,50.0,88.2,1
3137,3219,Edinson Cavani,Centre-Forward,26,SSC Napoli,Italy Serie A,Paris SG,French Ligue 1,14,55.0,64.5,1
3138,3220,Mesut Özil,Attacking Midfield,24,Real Madrid,LaLiga,Arsenal,Premier League,14,40.0,47.0,2
3139,3221,James Rodríguez,Attacking Midfield,21,FC Porto,LaLiga,Monaco,French Ligue 1,14,23.0,45.0,2
3140,3222,Juan Mata,Attacking Midfield,25,Chelsea,Premier League,Man Utd,Premier League,14,38.0,44.73,2
3141,3223,Falcao,Centre-Forward,27,Atlético Madrid,LaLiga,Monaco,French Ligue 1,14,60.0,43.0,1
3142,3224,Fernandinho,Defensive Midfield,28,Shakhtar D.,Premier League,Man City,Premier League,14,32.0,40.0,2
3143,3225,Gonzalo Higuaín,Centre-Forward,25,Real Madrid,LaLiga,SSC Napoli,Italy Serie A,14,30.0,39.0,1
3144,3226,Mario Götze,Attacking Midfield,21,Bor. Dortmund,German Bundesliga,Bayern Munich ,German Bundesliga,14,45.0,37.0,2
3145,3227,Willian,Right Winger,25,Anzhi,Premier League,Chelsea,Premier League,14,30.0,35.5,1
3146,3228,Marouane Fellaini,Central Midfield,25,Everton,Premier League,Man Utd,Premier League,14,28.0,32.4,2
3147,3229,Asier Illarramendi,Defensive Midfield,23,Real Sociedad,LaLiga,Real Madrid,LaLiga,14,12.0,32.0,2
3148,3230,Marquinhos,Centre-Back,19,AS Roma,Italy Serie A,Paris SG,French Ligue 1,14,15.0,31.4,3
3149,3231,Roberto Soldado,Centre-Forward,28,Valencia CF,LaLiga,Spurs,Premier League,14,28.0,30.0,1
3150,3232,Isco,Attacking Midfield,21,Málaga CF,LaLiga,Real Madrid,LaLiga,14,25.0,30.0,2
3151,3233,Érik Lamela,Right Winger,21,AS Roma,Italy Serie A,Spurs,Premier League,14,23.0,30.0,1
3152,3234,Henrikh Mkhitaryan,Attacking Midfield,24,Shakhtar D.,Premier League,Bor. Dortmund,German Bundesliga,14,22.0,27.5,2
3153,3235,Stevan Jovetic,Centre-Forward,23,Fiorentina,Italy Serie A,Man City,Premier League,14,28.0,26.0,1
3154,3236,João Moutinho,Central Midfield,26,FC Porto,LaLiga,Monaco,French Ligue 1,14,30.0,25.0,2
3155,3237,Nemanja Matic,Defensive Midfield,25,Benfica,LaLiga,Chelsea,Premier League,14,27.0,25.0,2
3156,3238,Thiago,Central Midfield,22,FC Barcelona,LaLiga,Bayern Munich ,German Bundesliga,14,22.0,25.0,2
3157,3239,Álvaro Negredo,Centre-Forward,27,Sevilla FC,LaLiga,Man City,Premier League,14,20.0,25.0,1
3158,3240,Yohan Cabaye,Central Midfield,28,Newcastle,Premier League,Paris SG,French Ligue 1,14,20.0,25.0,2
3159,3241,Bernard,Left Winger,20,Atlético-MG,Italy Serie A,Shakhtar D.,Premier League,14,10.0,25.0,1
3160,3242,André Schürrle,Left Winger,22,Bay. Leverkusen,German Bundesliga,Chelsea,Premier League,14,25.0,22.0,1
3161,3243,Kevin De Bruyne,Attacking Midfield,22,Chelsea,Premier League,VfL Wolfsburg,German Bundesliga,14,15.0,22.0,2
3162,3244,Jesús Navas,Right Winger,27,Sevilla FC,LaLiga,Man City,Premier League,14,20.0,20.0,1
3163,3245,Juan Cuadrado,Right Winger,25,Udinese Calcio,Italy Serie A,Fiorentina,Italy Serie A,14,15.0,20.0,1
3164,3246,Geoffrey Kondogbia,Central Midfield,20,Sevilla FC,LaLiga,Monaco,French Ligue 1,14,15.0,20.0,2
3165,3247,Paulinho,Central Midfield,24,Corinthians,Italy Serie A,Spurs,Premier League,14,12.0,19.73,2
3166,3248,Aleksandr Kokorin,Centre-Forward,22,Anzhi,Premier League,Dinamo Moscow,Premier League,14,15.0,19.0,1
3167,3249,Mamadou Sakho,Centre-Back,23,Paris SG,French Ligue 1,Liverpool,Premier League,14,15.0,19.0,3
3168,3250,Aleksandr Kokorin,Centre-Forward,22,Dinamo Moscow,Premier League,Anzhi,Premier League,14,12.0,19.0,1
3169,3251,Hernanes,Attacking Midfield,28,Lazio,Italy Serie A,Inter,Italy Serie A,14,22.0,18.0,2
3170,3252,José Salomón Rondón,Centre-Forward,24,Rubin Kazan,Premier League,Zenit S-Pb,Premier League,14,11.0,18.0,1
3171,3253,Kevin Strootman,Central Midfield,23,PSV Eindhoven,Eredivisie League(Nederland),AS Roma,Italy Serie A,14,13.0,17.5,2
3172,3254,Andy Carroll,Centre-Forward,24,Liverpool,Premier League,West Ham,Premier League,14,11.0,17.5,1
3173,3255,Mohamed Salah,Right Winger,21,FC Basel,Super League Greece,Chelsea,Premier League,14,8.5,16.5,1
3174,3256,Luiz Gustavo,Defensive Midfield,26,Bayern Munich ,German Bundesliga,VfL Wolfsburg,German Bundesliga,14,18.0,16.0,2
3175,3257,Wilfried Bony,Centre-Forward,24,Vitesse,Eredivisie League(Nederland),Swansea,Premier League,14,12.0,16.0,1
3176,3258,Mario Gómez,Centre-Forward,28,Bayern Munich ,German Bundesliga,Fiorentina,Italy Serie A,14,28.0,15.5,1
3177,3259,James McCarthy,Central Midfield,22,Wigan,English League Championship,Everton,Premier League,14,7.5,15.3,2
3178,3260,Konstantinos Mitroglou,Centre-Forward,25,Olympiacos,Super League Greece,Fulham,Premier League,14,7.2,15.2,1
3179,3261,Daniel Osvaldo,Centre-Forward,27,AS Roma,Italy Serie A,Southampton,Premier League,14,17.0,15.1,1
3180,3262,Igor Denisov,Defensive Midfield,29,Anzhi,Premier League,Dinamo Moscow,Premier League,14,16.0,15.0,2
3181,3263,Igor Denisov,Defensive Midfield,29,Zenit S-Pb,Premier League,Anzhi,Premier League,14,16.0,15.0,2
3182,3264,Moubarak Boussoufa,Attacking Midfield,29,Anzhi,Premier League,Loko Moscow,Premier League,14,14.0,15.0,2
3183,3265,Angelo Ogbonna,Centre-Back,25,Torino,Italy Serie A,Juventus,Italy Serie A,14,12.0,15.0,3
3184,3266,Lucas Digne,Left-Back,20,LOSC Lille,French Ligue 1,Paris SG,French Ligue 1,14,10.0,15.0,3
3185,3267,Fred,Central Midfield,20,Internacional,Italy Serie A,Shakhtar D.,Premier League,14,5.0,15.0,2
3186,3268,Kurt Zouma,Centre-Back,19,Saint-Étienne,French Ligue 1,Chelsea,Premier League,14,7.5,14.6,3
3187,3269,Victor Wanyama,Defensive Midfield,22,Celtic,Premier League,Southampton,Premier League,14,5.0,14.5,2
3188,3270,Pizzi,Central Midfield,23,Atlético Madrid,LaLiga,Benfica,LaLiga,14,6.0,14.0,2
3189,3271,Christian Eriksen,Attacking Midfield,21,AFC Ajax,Eredivisie League(Nederland),Spurs,Premier League,14,18.0,13.5,2
3190,3272,Medhi Benatia,Centre-Back,26,Udinese Calcio,Italy Serie A,AS Roma,Italy Serie A,14,13.0,13.5,3
3191,3273,Leandro Damião,Centre-Forward,24,Internacional,Italy Serie A,Santos FC,Italy Serie A,14,22.0,13.0,1
3192,3274,Pierre-Emerick Aubameyang,Centre-Forward,24,Saint-Étienne,French Ligue 1,Bor. Dortmund,German Bundesliga,14,15.0,13.0,1
3193,3275,Emmanuel Emenike,Centre-Forward,26,Spartak Moscow,Premier League,Fenerbahce,Turkish Super Lig,14,12.0,13.0,1
3194,3276,Mauro Icardi,Centre-Forward,20,Sampdoria,Italy Serie A,Inter,Italy Serie A,14,12.0,13.0,1
3195,3277,Gary Medel,Defensive Midfield,26,Sevilla FC,LaLiga,Cardiff,Premier League,14,10.0,13.0,2
3196,3278,Bojan Krkic,Second Striker,22,AS Roma,Italy Serie A,FC Barcelona,LaLiga,14,8.0,13.0,1
3197,3279,Bruma,Left Winger,18,Sporting CP,LaLiga,Galatasaray,Turkish Super Lig,14,2.5,13.0,1
3198,3280,Lassana Diarra,Defensive Midfield,28,Anzhi,Premier League,Loko Moscow,Premier League,14,14.0,12.0,2
3199,3281,Vágner Love,Centre-Forward,29,CSKA Moscow,Premier League,SD Luneng,Super League Greece,14,12.0,12.0,1
3200,3282,Adem Ljajic,Attacking Midfield,21,Fiorentina,Italy Serie A,AS Roma,Italy Serie A,14,12.0,12.0,2
3201,3283,Raúl Albiol,Centre-Back,27,Real Madrid,LaLiga,SSC Napoli,Italy Serie A,14,8.0,12.0,3
3202,3284,Florian Thauvin,Right Winger,20,LOSC Lille,French Ligue 1,Marseille,French Ligue 1,14,6.0,12.0,1
3203,3285,Christian Benítez,Centre-Forward,27,América,Mexican League,El-Jaish,Stars League,14,8.0,11.7,1
3204,3286,Christopher Samba,Centre-Back,29,QPR,English League Championship,Anzhi,Premier League,14,11.0,11.6,3
3205,3287,Manolo Gabbiadini,Centre-Forward,21,Juventus,Italy Serie A,Sampdoria,Italy Serie A,14,7.0,11.5,1
3206,3288,Étienne Capoue,Defensive Midfield,25,Toulouse,French Ligue 1,Spurs,Premier League,14,13.0,11.0,2
3207,3289,Alessandro Matri,Centre-Forward,29,Juventus,Italy Serie A,AC Milan,Italy Serie A,14,11.0,11.0,1
3208,3290,Yuri Zhirkov,Left Midfield,30,Anzhi,Premier League,Dinamo Moscow,Premier League,14,11.0,11.0,2
3209,3291,Dieumerci Mbokani,Centre-Forward,27,RSC Anderlecht,Jupiler Pro League(Belgium),Dynamo Kyiv,Premier League,14,10.0,11.0,1
3210,3292,Fernando,Defensive Midfield,21,Grêmio,Italy Serie A,Shakhtar D.,Premier League,14,10.0,11.0,2
3211,3293,Héctor Herrera,Central Midfield,23,CF Pachuca,Mexican League,FC Porto,LaLiga,14,6.0,11.0,2
3212,3294,Iago Aspas,Right Winger,25,Celta de Vigo,LaLiga,Liverpool,Premier League,14,9.0,10.8,1
3213,3295,Simon Mignolet,Goalkeeper,25,Sunderland,Premier League,Liverpool,Premier League,14,5.5,10.6,4
3214,3296,Lacina Traoré,Centre-Forward,23,Anzhi,Premier League,Monaco,French Ligue 1,14,16.0,10.0,1
3215,3297,Kevin-Prince Boateng,Central Midfield,26,AC Milan,Italy Serie A,FC Schalke 04,German Bundesliga,14,15.0,10.0,2
3216,3298,Younès Belhanda,Attacking Midfield,23,Montpellier,French Ligue 1,Dynamo Kyiv,Premier League,14,14.0,10.0,2
