,Unnamed: 0,Name,Position,Age,Team_from,League_from,Team_to,League_to,Season,Market_value,Transfer_fee,Position_general
20,20,Tore André Flo,Centre-Forward,27,Chelsea,Premier League,Rangers, Scotland,2000-2001,9.0,18.0,F
21,21,Sergiy Rebrov,Second Striker,26,Dynamo Kyiv,Premier Liga,Spurs,Premier League,2000-2001,9.0,18.0,F
22,22,Angelo Peruzzi,Goalkeeper,30,Inter,Serie A,Lazio,Serie A,2000-2001,8.95,17.9,G
23,23,Diego Tristán,Centre-Forward,24,RCD Mallorca,LaLiga,Dep. La Coruña,LaLiga,2000-2001,8.875,17.75,F
24,24,Sylvain Wiltord,Second Striker,26,G. Bordeaux,Ligue 1,Arsenal,Premier League,2000-2001,8.75,17.5,F
25,25,Fernando Redondo,Defensive Midfield,31,Real Madrid,LaLiga,AC Milan,Serie A,2000-2001,8.75,17.5,M
26,26,Jardel,Centre-Forward,26,FC Porto,Liga NOS,Galatasaray,Süper Lig,2000-2001,8.525,17.05,F
27,27,Nuno Gomes,Centre-Forward,24,Benfica,Liga NOS,Fiorentina,Serie A,2000-2001,8.5,17.0,F
28,28,Sérgio Conceição,Right Winger,25,Lazio,Serie A,Parma,Serie A,2000-2001,8.5,17.0,F
29,29,Alfonso,Centre-Forward,27,Real Betis,LaLiga2,FC Barcelona,LaLiga,2000-2001,8.25,16.5,F
30,30,Francisco Farinós,Defensive Midfield,22,Valencia CF,LaLiga,Inter,Serie A,2000-2001,8.125,16.25,M
31,31,Kakhaber Kaladze,Centre-Back,22,Dynamo Kyiv,Premier Liga,AC Milan,Serie A,2000-2001,8.0,16.0,D
32,32,Francis Jeffers,Centre-Forward,20,Everton,Premier League,Arsenal,Premier League,2000-2001,7.65,15.3,F
33,33,Emmanuel Petit,Defensive Midfield,29,Arsenal,Premier League,FC Barcelona,LaLiga,2000-2001,7.5,15.0,M
34,34,Tomás Rosicky,Attacking Midfield,20,Sparta Praha, Czech Republic,Bor. Dortmund,1.Bundesliga,2000-2001,7.25,14.5,M
35,35,Catanha,Centre-Forward,28,Málaga CF,LaLiga,Celta de Vigo,LaLiga,2000-2001,7.21,14.42,F
36,36,Juan Pablo Ángel,Centre-Forward,25,River Plate, Argentina,Aston Villa,Premier League,2000-2001,7.2,14.4,F
37,37,Mateja Kezman,Centre-Forward,21,Partizan, Serbia,PSV Eindhoven,Eredivisie,2000-2001,7.0,14.0,F
38,38,Claude Makélélé,Defensive Midfield,27,Celta de Vigo,LaLiga,Real Madrid,LaLiga,2000-2001,7.0,14.0,M
39,39,Aldo Duscher,Defensive Midfield,21,Sporting CP,Liga NOS,Dep. La Coruña,LaLiga,2000-2001,6.5,13.0,M
40,40,Ugo Ehiogu,Centre-Back,27,Aston Villa,Premier League,Middlesbrough,Premier League,2000-2001,6.1,12.2,D
41,41,Jesper Grönkjaer,Left Winger,23,AFC Ajax,Eredivisie,Chelsea,Premier League,2000-2001,5.925,11.85,F
42,42,Fabien Barthez,Goalkeeper,29,Monaco,Ligue 1,Man Utd,Premier League,2000-2001,5.85,11.7,G
43,43,Edmílson,Centre-Back,23,São Paulo, Brazil,Olympique Lyon,Ligue 1,2000-2001,5.5,11.0,D
44,44,Stéphane Dalmat,Central Midfield,21,Marseille,Ligue 1,Paris SG,Ligue 1,2000-2001,5.375,10.75,M
45,45,Laurén,Right-Back,23,RCD Mallorca,LaLiga,Arsenal,Premier League,2000-2001,5.35,10.7,D
46,46,Pedro Munitis,Second Striker,25,Racing,LaLiga,Real Madrid,LaLiga,2000-2001,5.25,10.5,F
47,47,Olivier Dacourt,Defensive Midfield,25,Lens,Ligue 1,Leeds,Premier League,2000-2001,5.25,10.5,M
48,48,Carl Cort,Centre-Forward,22,MK Dons, England,Newcastle,Premier League,2000-2001,5.25,10.5,F
49,49,Stéphane Porato,Goalkeeper,26,Marseille,Ligue 1,Monaco,Ligue 1,2000-2001,5.25,10.5,G
50,50,Robert Pirès,Left Midfield,26,Marseille,Ligue 1,Arsenal,Premier League,2000-2001,4.9,9.8,M
51,51,Émerson,Defensive Midfield,28,CD Tenerife,LaLiga2,Dep. La Coruña,LaLiga,2000-2001,4.8,9.6,M
52,52,Chris Sutton,Centre-Forward,27,Chelsea,Premier League,Celtic, Scotland,2000-2001,4.75,9.5,F
53,53,Claudio Husaín,Defensive Midfield,25,River Plate, Argentina,SSC Napoli,Serie A,2000-2001,4.65,9.3,M
54,54,Craig Bellamy,Left Winger,21,Norwich, England,Coventry City,Premier League,2000-2001,4.625,9.25,F
55,55,Mark Viduka,Centre-Forward,24,Celtic, Scotland,Leeds,Premier League,2000-2001,4.575,9.15,F
56,56,Pauleta,Centre-Forward,27,Dep. La Coruña,LaLiga,G. Bordeaux,Ligue 1,2000-2001,4.55,9.1,F
57,57,Alpay Özalan,Centre-Back,27,Fenerbahce,Süper Lig,Aston Villa,Premier League,2000-2001,4.5,9.0,D
58,58,Christian Ziege,Left Midfield,28,Middlesbrough,Premier League,Liverpool,Premier League,2000-2001,4.5,9.0,M
59,59,Nick Barmby,Left Midfield,26,Everton,Premier League,Liverpool,Premier League,2000-2001,4.5,9.0,M
60,60,Marc-Vivien Foé,Central Midfield,25,West Ham,Premier League,Olympique Lyon,Ligue 1,2000-2001,4.5,9.0,M
61,61,Lúcio,Centre-Back,22,Internacional, Brazil,Bay. Leverkusen,1.Bundesliga,2000-2001,4.375,8.75,D
62,62,Christian Karembeu,Defensive Midfield,29,Real Madrid,LaLiga,Middlesbrough,Premier League,2000-2001,4.375,8.75,M
63,63,Neil Lennon,Central Midfield,29,Leicester,Premier League,Celtic, Scotland,2000-2001,4.315,8.63,M
64,64,John Carew,Centre-Forward,20,Rosenborg BK,Eliteserien,Valencia CF,LaLiga,2000-2001,4.25,8.5,F
65,65,Mario Stanic,Right Winger,28,Parma,Serie A,Chelsea,Premier League,2000-2001,4.2,8.4,F
66,66,Igor Biscan,Centre-Back,22,Dinamo Zagreb, Croatia,Liverpool,Premier League,2000-2001,4.125,8.25,D
67,67,Julio Cruz,Centre-Forward,25,Feyenoord,Eredivisie,Bologna,Serie A,2000-2001,4.1,8.2,F
68,68,Patrick Müller,Centre-Back,23,Grasshoppers,Super League,Olympique Lyon,Ligue 1,2000-2001,4.0,8.0,D
69,69,Zlatko Zahovic,Attacking Midfield,29,Olympiacos,Super League,Valencia CF,LaLiga,2000-2001,4.0,8.0,M
70,70,Sabri Lamouchi,Central Midfield,28,Monaco,Ligue 1,Parma,Serie A,2000-2001,3.925,7.85,M
71,71,Willy Sagnol,Right-Back,23,Monaco,Ligue 1,Bayern Munich ,1.Bundesliga,2000-2001,3.85,7.7,D
72,72,Johan Micoud,Attacking Midfield,26,G. Bordeaux,Ligue 1,Parma,Serie A,2000-2001,3.8,7.6,M
73,73,Martín Palermo,Centre-Forward,27,Boca Juniors, Argentina,Villarreal CF,LaLiga,2000-2001,3.8,7.6,F
74,74,Ben Thatcher,Left-Back,24,MK Dons, England,Spurs,Premier League,2000-2001,3.77,7.54,D
75,75,Eidur Gudjohnsen,Centre-Forward,21,Bolton, England,Chelsea,Premier League,2000-2001,3.75,7.5,F
76,76,Bruno Cirillo,Centre-Back,23,Reggina,Serie A,Inter,Serie A,2000-2001,3.75,7.5,D
77,77,Sunday Oliseh,Defensive Midfield,25,Juventus,Serie A,Bor. Dortmund,1.Bundesliga,2000-2001,3.75,7.5,M
78,78,Roger,Attacking Midfield,21,Fluminense, Brazil,Benfica,Liga NOS,2000-2001,3.75,7.5,M
79,79,Dino Baggio,Defensive Midfield,29,Parma,Serie A,Lazio,Serie A,2000-2001,3.75,7.5,M
80,80,Diego Placente,Left-Back,23,River Plate, Argentina,Bay. Leverkusen,1.Bundesliga,2000-2001,3.65,7.3,D
81,81,David Sesa,Second Striker,26,Lecce,Serie A,SSC Napoli,Serie A,2000-2001,3.625,7.25,F
82,82,Bert Konterman,Centre-Back,29,Feyenoord,Eredivisie,Rangers, Scotland,2000-2001,3.625,7.25,D
83,83,Dominic Matteo,Left-Back,26,Liverpool,Premier League,Leeds,Premier League,2000-2001,3.565,7.13,D
84,84,Mauro Germán Camoranesi,Right Midfield,24,CD Cruz Azul, Mexico,Hellas Verona,Serie A,2000-2001,3.5,7.0,M
85,85,Rodrigo Tello,Left Midfield,21,U. de Chile, Chile,Sporting CP,Liga NOS,2000-2001,3.5,7.0,M
86,86,Luís Fabiano,Centre-Forward,19,Ponte Preta, Brazil,Stade Rennais,Ligue 1,2000-2001,3.5,7.0,F
87,87,Pierre van Hooijdonk,Centre-Forward,30,Vitesse,Eredivisie,Benfica,Liga NOS,2000-2001,3.4,6.8,F
88,88,Hermann Hreidarsson,Centre-Back,25,MK Dons, England,Ipswich,Premier League,2000-2001,3.375,6.75,D
89,89,Émerson Thome,Centre-Back,28,Chelsea,Premier League,Sunderland,Premier League,2000-2001,3.35,6.7,D
90,90,Hakan Sükür,Centre-Forward,28,Galatasaray,Süper Lig,Inter,Serie A,2000-2001,3.25,6.5,F
91,91,Philippe Delaye,Central Midfield,25,Montpellier,Ligue 2,Stade Rennais,Ligue 1,2000-2001,3.25,6.5,M
92,92,Alex Nyarko,Centre-Back,26,Lens,Ligue 1,Everton,Premier League,2000-2001,3.15,6.3,D
93,93,Bob Peeters,Centre-Forward,26,Roda JC,Eredivisie,Vitesse,Eredivisie,2000-2001,3.15,6.3,F
94,94,César Sánchez,Goalkeeper,28,Real Valladolid,LaLiga,Real Madrid,LaLiga,2000-2001,3.125,6.25,G
95,95,Carlos Gamarra,Centre-Back,29,Atlético Madrid,LaLiga2,Flamengo, Brazil,2000-2001,3.125,6.25,D
96,96,Patrick M'Boma,Centre-Forward,29,Cagliari Calcio,Serie B,Parma,Serie A,2000-2001,3.05,6.1,F
97,97,Claus Jensen,Attacking Midfield,23,Bolton, England,Charlton,Premier League,2000-2001,3.0,6.0,M
98,98,Lucas Bernardi,Central Midfield,22,Newell's, Argentina,Marseille,Ligue 1,2000-2001,3.0,6.0,M
99,99,Alain Goma,Centre-Back,28,Newcastle,Premier League,Fulham, England,2000-2001,3.0,6.0,D
100,100,Frédéric Déhu,Centre-Back,27,FC Barcelona,LaLiga,Paris SG,Ligue 1,2000-2001,3.0,6.0,D
101,101,Esteban Fuertes,Centre-Forward,27,Derby,Premier League,Lens,Ligue 1,2000-2001,3.0,6.0,F
102,102,Milan Rapaic,Left Midfield,26,Perugia,Serie A,Fenerbahce,Süper Lig,2000-2001,3.0,6.0,M
103,103,Sebastián Cejas,Goalkeeper,26,Newell's, Argentina,AS Roma,Serie A,2000-2001,3.0,6.0,G
104,104,Zé Elias,Central Midfield,23,Bologna,Serie A,Olympiacos,Super League,2000-2001,2.9,5.8,M
105,105,Joos Valgaeren,Centre-Back,24,Roda JC,Eredivisie,Celtic, Scotland,2000-2001,2.85,5.7,D
106,106,Bülent Akin,Defensive Midfield,21,Denizlispor,Süper Lig,Galatasaray,Süper Lig,2000-2001,2.75,5.5,M
107,107,Ronald de Boer,Right Winger,30,FC Barcelona,LaLiga,Rangers, Scotland,2000-2001,2.75,5.5,F
108,108,Fernando Ricksen,Right-Back,23,AZ Alkmaar,Eredivisie,Rangers, Scotland,2000-2001,2.7,5.4,D
109,109,Duncan Ferguson,Centre-Forward,28,Newcastle,Premier League,Everton,Premier League,2000-2001,2.7,5.4,F
110,110,Giorgi Demetradze,Centre-Forward,24,Dynamo Kyiv,Premier Liga,Real Sociedad,LaLiga,2000-2001,2.7,5.4,F
111,111,Christian Bassedas,Attacking Midfield,27,Vélez Sarsfield, Argentina,Newcastle,Premier League,2000-2001,2.65,5.3,M
112,112,José Luis Chilavert,Goalkeeper,35,Vélez Sarsfield, Argentina,R. Strasbourg,Ligue 1,2000-2001,2.65,5.3,G
113,113,Roberto Ayala,Centre-Back,27,AC Milan,Serie A,Valencia CF,LaLiga,2000-2001,2.5,5.0,D
114,114,Viorel Moldovan,Centre-Forward,28,Fenerbahce,Süper Lig,FC Nantes,Ligue 1,2000-2001,2.5,5.0,F
115,115,Vratislav Gresko,Left-Back,23,Bay. Leverkusen,1.Bundesliga,Inter,Serie A,2000-2001,2.5,5.0,D
116,116,Giorgi Kinkladze,Attacking Midfield,27,AFC Ajax,Eredivisie,Derby,Premier League,2000-2001,2.5,5.0,M
117,117,Serkan Aykut,Centre-Forward,25,Samsunspor,Süper Lig,Galatasaray,Süper Lig,2000-2001,2.5,5.0,F
118,118,Fernandão,Centre-Forward,22,Goiás EC, Brazil,Marseille,Ligue 1,2000-2001,2.5,5.0,F
119,119,Haim Revivo,Attacking Midfield,28,Celta de Vigo,LaLiga,Fenerbahce,Süper Lig,2000-2001,2.5,5.0,M
120,120,Vicente,Left Winger,18,Levante UD,LaLiga2,Valencia CF,LaLiga,2000-2001,2.4,4.8,F
121,121,Julio Arca,Central Midfield,19,Argentinos, Argentina,Sunderland,Premier League,2000-2001,2.35,4.7,M
122,122,Richard Dunne,Centre-Back,21,Everton,Premier League,Man City,Premier League,2000-2001,2.25,4.5,D
123,123,Gary Rowett,Right-Back,26,Birmingham, England,Leicester,Premier League,2000-2001,2.25,4.5,D
124,124,Richard Núñez,Attacking Midfield,25,Danubio FC, Uruguay,Grasshoppers,Super League,2000-2001,2.25,4.5,M
125,125,David Thompson,Right Midfield,22,Liverpool,Premier League,Coventry City,Premier League,2000-2001,2.25,4.5,M
126,126,Alessandro Pistone,Left-Back,24,Newcastle,Premier League,Everton,Premier League,2000-2001,2.25,4.5,D
127,127,Joseph-Désiré Job,Centre-Forward,22,Lens,Ligue 1,Middlesbrough,Premier League,2000-2001,2.25,4.5,F
128,128,Radostin Kishishev,Defensive Midfield,25,Litex Lovetch, Bulgaria,Charlton,Premier League,2000-2001,2.25,4.5,M
129,129,Bernard Diomède,Left Winger,26,AJ Auxerre,Ligue 1,Liverpool,Premier League,2000-2001,2.25,4.5,F
130,130,Sixto Peralta,Central Midfield,21,Racing Club, Argentina,Inter,Serie A,2000-2001,2.25,4.5,M
131,131,David Johnson,Left Winger,24,Ipswich,Premier League,Nottm Forest, England,2000-2001,2.25,4.5,F
132,132,Kennet Andersson,Centre-Forward,32,Bologna,Serie A,Fenerbahce,Süper Lig,2000-2001,2.25,4.5,F
133,133,Marquinhos,Attacking Midfield,18,Avaí FC, Brazil,Bay. Leverkusen,1.Bundesliga,2000-2001,2.25,4.5,M
134,134,Alan Thompson,Left Midfield,26,Aston Villa,Premier League,Celtic, Scotland,2000-2001,2.2,4.4,M
135,135,Jonatan Johansson,Centre-Forward,24,Rangers, Scotland,Charlton,Premier League,2000-2001,2.15,4.3,F
136,136,Rodolfo Arruabarrena,Left-Back,24,Boca Juniors, Argentina,Villarreal CF,LaLiga,2000-2001,2.1,4.2,D
137,137,Rigobert Song,Centre-Back,24,Liverpool,Premier League,West Ham,Premier League,2000-2001,2.05,4.1,D
138,138,José Francisco Molina,Goalkeeper,29,Atlético Madrid,LaLiga2,Dep. La Coruña,LaLiga,2000-2001,2.05,4.1,G
139,139,Jörg Heinrich,Left Midfield,30,Fiorentina,Serie A,Bor. Dortmund,1.Bundesliga,2000-2001,2.05,4.1,M
140,140,Adrian Mutu,Centre-Forward,21,Inter,Serie A,Hellas Verona,Serie A,2000-2001,2.0,4.0,F
141,141,Fernando Meira,Centre-Back,22,Vit. Guimarães,Liga NOS,Benfica,Liga NOS,2000-2001,2.0,4.0,D
142,142,Gianni Guigou,Defensive Midfield,25,Nacional, Uruguay,AS Roma,Serie A,2000-2001,2.0,4.0,M
143,143,Richard Dutruel,Goalkeeper,27,Celta de Vigo,LaLiga,FC Barcelona,LaLiga,2000-2001,2.0,4.0,G
144,144,Pascal Nouma,Centre-Forward,28,Lens,Ligue 1,Besiktas,Süper Lig,2000-2001,2.0,4.0,F
145,145,Craig Hignett,Right Winger,30,Barnsley FC, England,Blackburn, England,2000-2001,2.0,4.0,F
146,146,Zoran Mirkovic,Right-Back,28,Juventus,Serie A,Fenerbahce,Süper Lig,2000-2001,2.0,4.0,D
147,147,Charles Amoah,Centre-Forward,25,FC St. Gallen,Super League,Sturm Graz,Bundesliga,2000-2001,1.965,3.93,F
148,148,Niclas Alexandersson,Right Midfield,28,Sheff Wed, England,Everton,Premier League,2000-2001,1.9,3.8,M
149,149,Darren Huckerby,Right Winger,24,Leeds,Premier League,Man City,Premier League,2000-2001,1.9,3.8,F
150,150,David Hopkin,Right Midfield,29,Leeds,Premier League,Bradford City,Premier League,2000-2001,1.875,3.75,M
151,151,Alf-Inge Haland,Defensive Midfield,27,Leeds,Premier League,Man City,Premier League,2000-2001,1.875,3.75,M
152,152,Lomana LuaLua,Second Striker,19,Colchester Utd., England,Newcastle,Premier League,2000-2001,1.875,3.75,F
153,153,Steve Watson,Right Midfield,26,Aston Villa,Premier League,Everton,Premier League,2000-2001,1.875,3.75,M
154,154,Lee Carsley,Defensive Midfield,26,Blackburn, England,Coventry City,Premier League,2000-2001,1.875,3.75,M
155,155,Don Hutchison,Attacking Midfield,29,Everton,Premier League,Sunderland,Premier League,2000-2001,1.875,3.75,M
156,156,Didier Deschamps,Defensive Midfield,31,Chelsea,Premier League,Valencia CF,LaLiga,2000-2001,1.75,3.5,M
157,157,Santiago Solari,Left Midfield,23,Atlético Madrid,LaLiga2,Real Madrid,LaLiga,2000-2001,1.75,3.5,M
158,158,Thomas Gravesen,Defensive Midfield,24,Hamburger SV,1.Bundesliga,Everton,Premier League,2000-2001,1.75,3.5,M
159,159,Jeong-hwan Ahn,Centre-Forward,23,Busan IPark," Korea, South",Perugia,Serie A,2000-2001,1.75,3.5,F
160,160,Vasilios Tsiartas,Attacking Midfield,27,Sevilla FC,LaLiga2,AEK Athens,Super League,2000-2001,1.75,3.5,M
161,161,Stephen Hughes,Defensive Midfield,23,Arsenal,Premier League,Everton,Premier League,2000-2001,1.75,3.5,M
162,162,Marc Wilmots,Attacking Midfield,31,FC Schalke 04,1.Bundesliga,G. Bordeaux,Ligue 1,2000-2001,1.75,3.5,M
163,163,Alen Boksic,Centre-Forward,30,Lazio,Serie A,Middlesbrough,Premier League,2000-2001,1.725,3.45,F
164,164,Geoff Horsfield,Centre-Forward,26,Fulham, England,Birmingham, England,2000-2001,1.69,3.38,F
165,165,Louis Saha,Centre-Forward,21,FC Metz,Ligue 1,Fulham, England,2000-2001,1.575,3.15,F
166,166,Marcus Bent,Centre-Forward,22,Sheffield Utd., England,Blackburn, England,2000-2001,1.575,3.15,F
167,167,Vratislav Lokvenc,Centre-Forward,26,Sparta Praha, Czech Republic,1.FC K'lautern,1.Bundesliga,2000-2001,1.575,3.15,F
168,168,Aleksey Smertin,Defensive Midfield,25,Loko Moscow,Premier Liga,G. Bordeaux,Ligue 1,2000-2001,1.5,3.0,M
169,169,Stjepan Tomas,Centre-Back,24,Dinamo Zagreb, Croatia,Vicenza,Serie A,2000-2001,1.5,3.0,D
170,170,Jason Roberts,Centre-Forward,22,Bristol Rovers, England,West Brom, England,2000-2001,1.5,3.0,F
171,171,Emmanuel Olisadebe,Centre-Forward,22,Pol. Warsaw,Ekstraklasa,Panathinaikos,Super League,2000-2001,1.5,3.0,F
172,172,Danny Higginbotham,Centre-Back,21,Man Utd,Premier League,Derby,Premier League,2000-2001,1.5,3.0,D
173,173,Andrew O'Brien,Centre-Back,21,Bradford City,Premier League,Newcastle,Premier League,2000-2001,1.5,3.0,D
174,174,Antonio Pacheco,Second Striker,24,Peñarol, Uruguay,Inter,Serie A,2000-2001,1.5,3.0,F
175,175,Noel Whelan,Centre-Forward,25,Coventry City,Premier League,Middlesbrough,Premier League,2000-2001,1.5,3.0,F
176,176,Changui,Centre-Forward,23,SD Compostela,LaLiga2,Dep. La Coruña,LaLiga,2000-2001,1.5,3.0,F
177,177,Shaun Bartlett,Centre-Forward,28,FC Zürich,Super League,Charlton,Premier League,2000-2001,1.5,3.0,F
178,178,Dmitri Alenichev,Central Midfield,27,AS Roma,Serie A,FC Porto,Liga NOS,2000-2001,1.5,3.0,M
179,179,Andrejs Stolcers,Attacking Midfield,26,Shakhtar D.,Premier Liga,Fulham, England,2000-2001,1.5,3.0,M
180,180,Oktay Derelioglu,Centre-Forward,24,Siirtspor,Süper Lig,UD Las Palmas,LaLiga,2000-2001,1.5,3.0,F
181,181,Bjørn Otto Bragstad,Centre-Back,29,Rosenborg BK,Eliteserien,Derby,Premier League,2000-2001,1.5,3.0,D
182,182,Kenny Miller,Centre-Forward,20,Hibernian FC, Scotland,Rangers, Scotland,2000-2001,1.5,3.0,F
183,183,Johan Elmander,Centre-Forward,19,Örgryte, Sweden,Feyenoord,Eredivisie,2000-2001,1.45,2.9,F
184,184,Milan Fukal,Centre-Back,25,Sparta Praha, Czech Republic,Hamburger SV,1.Bundesliga,2000-2001,1.45,2.9,D
185,185,Andrejs Rubins,Left Winger,21,Skonto Riga, Latvia,Crystal Palace, England,2000-2001,1.4,2.8,F
186,186,Marcel Ketelaer,Left Midfield,22,Bor. M'gladbach,2.Bundesliga,Hamburger SV,1.Bundesliga,2000-2001,1.4,2.8,M
187,187,John Collins,Left Midfield,32,Everton,Premier League,Fulham, England,2000-2001,1.375,2.75,M
188,188,Didier Martel,Forward,28,FC Utrecht,Eredivisie,Vitesse,Eredivisie,2000-2001,1.375,2.75,F
189,189,Bernard Mendy,Right-Back,18,SM Caen,Ligue 2,Paris SG,Ligue 1,2000-2001,1.35,2.7,D
190,190,Danijel Ljuboja,Centre-Forward,21,FC Sochaux,Ligue 2,R. Strasbourg,Ligue 1,2000-2001,1.35,2.7,F
191,191,Tomás Galásek,Defensive Midfield,27,Willem II,Eredivisie,AFC Ajax,Eredivisie,2000-2001,1.35,2.7,M
192,192,Yoshikatsu Kawaguchi,Goalkeeper,26,Yokohama F. M.,J1 - 2nd Stage,Portsmouth,First Division,2000-2001,1.35,2.7,G
193,193,Gabriel Schürrer,Centre-Back,28,Dep. La Coruña,LaLiga,UD Las Palmas,LaLiga,2000-2001,1.35,2.7,D
194,194,Henning Berg,Right-Back,30,Man Utd,Premier League,Blackburn, England,2000-2001,1.315,2.63,D
195,195,Gary Naysmith,Left-Back,21,Heart of Midl., Scotland,Everton,Premier League,2000-2001,1.315,2.63,D
196,196,Petri Pasanen,Centre-Back,19,FC Lahti, Finland,AFC Ajax,Eredivisie,2000-2001,1.3,2.6,D
197,197,Christian Dailly,Centre-Back,27,Blackburn, England,West Ham,Premier League,2000-2001,1.3,2.6,D
198,198,Jesper Christiansen,Goalkeeper,22,Odense BK, Denmark,Rangers, Scotland,2000-2001,1.275,2.55,G
199,199,Nikola Lazetic,Right Winger,22,FK Obilic, Serbia,Fenerbahce,Süper Lig,2000-2001,1.25,2.5,F
200,200,Tim Cornelisse,Right-Back,22,RKC Waalwijk,Eredivisie,Vitesse,Eredivisie,2000-2001,1.25,2.5,D
201,201,Abdelilah Saber,Right-Back,26,Sporting CP,Liga NOS,SSC Napoli,Serie A,2000-2001,1.25,2.5,D
202,202,Callum Davidson,Left-Back,24,Blackburn, England,Leicester,Premier League,2000-2001,1.25,2.5,D
203,203,Fazli Ulusal,Centre-Forward,26,Antalyaspor,Süper Lig,Besiktas,Süper Lig,2000-2001,1.25,2.5,F
204,204,Ole Martin Arst,Centre-Forward,25,KAA Gent,Jupiler Pro League,Standard Liège,Jupiler Pro League,2000-2001,1.25,2.5,F
205,205,Feliciano Magro,Attacking Midfield,21,Grasshoppers,Super League,Udinese Calcio,Serie A,2000-2001,1.25,2.5,M
206,206,Jean-François Gillet,Goalkeeper,21,Monza,Serie B,Bari,Serie A,2000-2001,1.25,2.5,G
207,207,Dimitar Berbatov,Centre-Forward,19,CSKA Sofia, Bulgaria,Bay. Leverkusen,1.Bundesliga,2000-2001,1.25,2.5,F
208,208,Cédric Roussel,Centre-Forward,23,Coventry City,Premier League,Wolves, England,2000-2001,1.2,2.4,F
209,209,Per Frandsen,Right Midfield,30,Blackburn, England,Bolton, England,2000-2001,1.2,2.4,M
210,210,Luciano,Right Midfield,24,Bologna,Serie A,Chievo Verona,Serie B,2000-2001,1.165,2.33,M
211,211,Edgaras Jankauskas,Centre-Forward,25,Club Brugge,Jupiler Pro League,Real Sociedad,LaLiga,2000-2001,1.15,2.3,F
212,212,Alan Mahon,Left Midfield,22,Sporting CP,Liga NOS,Blackburn, England,2000-2001,1.15,2.3,M
213,213,Gustavo Nery,Left-Back,22,Guarani, Brazil,São Paulo, Brazil,2000-2001,1.15,2.3,D
214,214,Ciriaco Sforza,Central Midfield,30,1.FC K'lautern,1.Bundesliga,Bayern Munich ,1.Bundesliga,2000-2001,1.15,2.3,M
215,215,David Hopkin,Right Midfield,30,Bradford City,Premier League,Crystal Palace, England,2000-2001,1.125,2.25,M
216,216,Paul Robinson,Centre-Forward,21,Newcastle,Premier League,MK Dons, England,2000-2001,1.125,2.25,F
217,217,Karel Poborsky,Right Midfield,28,Benfica,Liga NOS,Lazio,Serie A,2000-2001,1.125,2.25,M
218,218,Rab Douglas,Goalkeeper,28,Dundee FC, Scotland,Celtic, Scotland,2000-2001,1.125,2.25,G
219,219,Erman Güracar,Centre-Back,25,Samsunspor,Süper Lig,Besiktas,Süper Lig,2000-2001,1.125,2.25,D
220,220,Trevor Benjamin,Centre-Forward,21,Cambridge Utd., England,Leicester,Premier League,2000-2001,1.125,2.25,F
221,221,John Curtis,Right-Back,21,Man Utd,Premier League,Blackburn, England,2000-2001,1.125,2.25,D
222,222,Peter Lövenkrands,Centre-Forward,20,Akademisk BK, Denmark,Rangers, Scotland,2000-2001,1.1,2.2,F
223,223,Ivica Dragutinovic,Centre-Back,24,KAA Gent,Jupiler Pro League,Standard Liège,Jupiler Pro League,2000-2001,1.1,2.2,D
224,224,Francesc Arnau,Goalkeeper,25,FC Barcelona,LaLiga,Málaga CF,LaLiga,2000-2001,1.05,2.1,G
225,225,Bernt Haas,Right-Back,22,Grasshoppers,Super League,Sunderland,Premier League,2000-2001,1.05,2.1,D
226,226,Pascal Ojigwe,Defensive Midfield,23,1. FC Köln,1.Bundesliga,Bay. Leverkusen,1.Bundesliga,2000-2001,1.05,2.1,M
227,227,Chris Makin,Left-Back,27,Sunderland,Premier League,Ipswich,Premier League,2000-2001,1.05,2.1,D
228,228,Frank Verlaat,Centre-Back,32,AFC Ajax,Eredivisie,Werder Bremen,1.Bundesliga,2000-2001,1.05,2.1,D
229,229,Ashley Ward,Centre-Forward,29,Blackburn, England,Bradford City,Premier League,2000-2001,1.05,2.1,F
230,230,David Healy,Centre-Forward,21,Man Utd,Premier League,Preston NE, England,2000-2001,1.0,2.0,F
231,231,Georgi Peev,Right Midfield,21,Lok. Sofia, Bulgaria,Dynamo Kyiv,Premier Liga,2000-2001,1.0,2.0,M
232,232,Hervé Tum,Centre-Forward,21,FC Sion,Super League,FC Basel,Super League,2000-2001,1.0,2.0,F
233,233,Goran Gavrancic,Centre-Back,22,Cukaricki, Serbia,Dynamo Kyiv,Premier Liga,2000-2001,1.0,2.0,D
234,234,Elvir Bolic,Centre-Forward,28,Fenerbahce,Süper Lig,Rayo Vallecano,LaLiga,2000-2001,1.0,2.0,F
235,235,Aleksandr Panov,Centre-Forward,24,Zenit S-Pb,Premier Liga,Saint-Étienne,Ligue 1,2000-2001,1.0,2.0,F
236,238,Slavisa Jokanovic,Defensive Midfield,32,Dep. La Coruña,LaLiga,Chelsea,Premier League,2000-2001,0.95,1.9,M
237,239,José Amavisca,Left Midfield,29,Racing,LaLiga,Dep. La Coruña,LaLiga,2000-2001,0.95,1.9,M
238,240,Ivica Banovic,Defensive Midfield,19,NK Zagreb, Croatia,Werder Bremen,1.Bundesliga,2000-2001,0.95,1.9,M
239,241,Tommy Berntsen,Centre-Back,27,Lilleström SK,Eliteserien,E. Frankfurt,1.Bundesliga,2000-2001,0.94,1.88,D
